,loss,accuracy,balanced_recall,balanced_precision,balanced_f1_score,auc_roc,val_loss,val_accuracy,val_balanced_recall,val_balanced_precision,val_balanced_f1_score,val_auc_roc
0,1.1029061079025269,0.46057334542274475,0.5086996555328369,0.40507742762565613,0.4492841362953186,0.6049120426177979,0.8493368029594421,0.6084243655204773,0.6148970127105713,0.5351722836494446,0.5712788105010986,0.7663970589637756
1,0.9435115456581116,0.5542048811912537,0.5936379432678223,0.46476635336875916,0.51963210105896,0.6848919987678528,0.792655885219574,0.64482581615448,0.6690402030944824,0.5815165042877197,0.6215196251869202,0.8036899566650391
2,0.8945994973182678,0.5882034301757812,0.5858741402626038,0.48739105463027954,0.5304598212242126,0.7067676782608032,0.777945876121521,0.6510660648345947,0.6622165441513062,0.5854544043540955,0.6206761002540588,0.8058256506919861
3,0.8618059754371643,0.6087239384651184,0.6230096220970154,0.4971790313720703,0.5517309308052063,0.7234561443328857,0.7592318058013916,0.6635465621948242,0.7116833925247192,0.5740758776664734,0.6347811222076416,0.8154091835021973
4,0.8411709070205688,0.6184965968132019,0.6424956321716309,0.4985252320766449,0.5599669814109802,0.732373833656311,0.7601677179336548,0.6599063873291016,0.7591505646705627,0.553544282913208,0.6390909552574158,0.8082628846168518
5,0.8248230218887329,0.6310645937919617,0.6338006258010864,0.5065885186195374,0.5618036389350891,0.7354158163070679,0.7549962401390076,0.6739469766616821,0.6730805039405823,0.596175491809845,0.631584107875824,0.8049365878105164
6,0.811488687992096,0.6394721269607544,0.6444371342658997,0.5093250870704651,0.5675473809242249,0.7389402985572815,0.7402153015136719,0.6729069352149963,0.7401764392852783,0.5663860440254211,0.6404997706413269,0.8132286667823792
7,0.7922536134719849,0.6469696164131165,0.6618815064430237,0.51005619764328,0.5749145150184631,0.7442715764045715,0.7396355271339417,0.67758709192276,0.7171894907951355,0.5698361396789551,0.6337403655052185,0.802305281162262
8,0.7802795767784119,0.6554421782493591,0.6613766551017761,0.511543869972229,0.5755804777145386,0.745238721370697,0.7394450306892395,0.6796671748161316,0.7394968867301941,0.5620375871658325,0.637211263179779,0.8029488325119019
9,0.7608205676078796,0.6669483780860901,0.6696218848228455,0.516865074634552,0.5822606682777405,0.7511557340621948,0.7328753471374512,0.6822673082351685,0.7345765233039856,0.5390605926513672,0.6205694079399109,0.7974410057067871
10,0.7542396783828735,0.6707621216773987,0.6692149639129639,0.5159247517585754,0.5812997221946716,0.7498036623001099,0.7414646744728088,0.6853874325752258,0.7488880157470703,0.5538982152938843,0.635282576084137,0.8015667796134949
11,0.7319549322128296,0.6793429851531982,0.6860097646713257,0.518812358379364,0.5893941521644592,0.7565770745277405,0.7456077933311462,0.68434739112854,0.7374173998832703,0.5337665677070618,0.6181753277778625,0.7951257824897766
12,0.7225711941719055,0.6846519112586975,0.6944968700408936,0.5193551778793335,0.5930894613265991,0.7587248682975769,0.757557213306427,0.682787299156189,0.7276247143745422,0.5418198704719543,0.619696319103241,0.7910829186439514
13,0.7013351917266846,0.6950746774673462,0.7032418847084045,0.5231904983520508,0.598663866519928,0.7635360956192017,0.7628105878829956,0.6781071424484253,0.7531793713569641,0.5164611339569092,0.6113139986991882,0.7782747745513916
14,0.6890569925308228,0.7028104662895203,0.7058720588684082,0.5234782695770264,0.5999873280525208,0.7654621005058289,0.777929961681366,0.6822673082351685,0.7491514086723328,0.5205446481704712,0.6130498647689819,0.7817878723144531
