,loss,accuracy,balanced_recall,balanced_precision,balanced_f1_score,auc_roc,val_loss,val_accuracy,val_balanced_recall,val_balanced_precision,val_balanced_f1_score,val_auc_roc
0,1.233755350112915,0.4309302568435669,0.6036643981933594,0.39463719725608826,0.4769686758518219,0.6007298827171326,0.9359428286552429,0.5413416624069214,0.7386443614959717,0.4749758541584015,0.5767278075218201,0.7256067395210266
1,1.0920292139053345,0.4887863099575043,0.6728057265281677,0.4382593631744385,0.5305219888687134,0.6678574681282043,0.8821693658828735,0.5803431868553162,0.7674252390861511,0.5070887207984924,0.6095575094223022,0.7630079984664917
2,1.0057977437973022,0.5371513962745667,0.7158060669898987,0.466766357421875,0.5647439956665039,0.7073854207992554,0.8415187001228333,0.6021841168403625,0.8271580934524536,0.5103503465652466,0.6297091245651245,0.7767733931541443
3,0.9597842693328857,0.5547682642936707,0.7463438510894775,0.48231661319732666,0.5856393575668335,0.7254568338394165,0.8221778273582458,0.6219449043273926,0.7973744869232178,0.520672082901001,0.6287218928337097,0.78703773021698
4,0.926659345626831,0.5778456926345825,0.7621448040008545,0.4915640354156494,0.5973176956176758,0.7393214106559753,0.811821460723877,0.6167446970939636,0.8394017219543457,0.5158248543739319,0.637493908405304,0.7902854084968567
5,0.8996855020523071,0.5879217386245728,0.7727009057998657,0.4975433051586151,0.6050616502761841,0.7504900097846985,0.8038743138313293,0.6333853602409363,0.810024619102478,0.532117486000061,0.6411047577857971,0.7994519472122192
6,0.8933510780334473,0.594032347202301,0.7778017520904541,0.4989011883735657,0.6076288223266602,0.7526634335517883,0.7844996452331543,0.6401455998420715,0.829580545425415,0.5208525657653809,0.6385197043418884,0.8033407330513
7,0.8742587566375732,0.6030033230781555,0.7841472625732422,0.5033618807792664,0.612820029258728,0.7617715001106262,0.7852334976196289,0.6432657241821289,0.8355666995048523,0.5308141112327576,0.6478124856948853,0.8008862137794495
8,0.8538693785667419,0.6165897250175476,0.7926307916641235,0.5087081789970398,0.6193395853042603,0.7698334455490112,0.7704788446426392,0.6510660648345947,0.8440794348716736,0.5280275940895081,0.648192822933197,0.8050089478492737
9,0.8348292112350464,0.6240655183792114,0.8048518896102905,0.5148508548736572,0.627667248249054,0.7760724425315857,0.7713326811790466,0.6562662720680237,0.8513665199279785,0.5182564854621887,0.6427590847015381,0.8077825307846069
10,0.8340325951576233,0.6289410591125488,0.8100273013114929,0.5145539045333862,0.6290473937988281,0.7766548991203308,0.765763521194458,0.65782630443573,0.8293214440345764,0.5263150930404663,0.6426042914390564,0.814270555973053
11,0.8265409469604492,0.6334915161132812,0.8111585378646851,0.5175142884254456,0.6315956115722656,0.7812309265136719,0.7599166035652161,0.6614664793014526,0.8419390320777893,0.5267629027366638,0.6466532945632935,0.8138254880905151
12,0.814570426940918,0.6343365907669067,0.8185217976570129,0.5210898518562317,0.6364811062812805,0.7851773500442505,0.7602778673171997,0.6651065945625305,0.8385812044143677,0.5237748622894287,0.643352746963501,0.8164063096046448
13,0.8129034638404846,0.6399921774864197,0.8180351853370667,0.520020067691803,0.6355425119400024,0.7856469750404358,0.7556413412094116,0.6734269261360168,0.8419840335845947,0.5231002569198608,0.6438469886779785,0.816679060459137
14,0.7966391444206238,0.6473379731178284,0.8283040523529053,0.5256425738334656,0.6428622007369995,0.79253089427948,0.7500457167625427,0.6614664793014526,0.8441981673240662,0.5338544249534607,0.6527409553527832,0.817719578742981
15,0.7905299663543701,0.6480530500411987,0.8270633816719055,0.52382892370224,0.6410872936248779,0.7932345867156982,0.7535986304283142,0.6619864702224731,0.854173481464386,0.5209718942642212,0.6456890106201172,0.8141593933105469
16,0.7824797630310059,0.652733564376831,0.8324074149131775,0.5255411267280579,0.6439727544784546,0.7952783107757568,0.748571515083313,0.6692667603492737,0.8353361487388611,0.5330439805984497,0.6494427919387817,0.8208772540092468
17,0.7754675149917603,0.6572189927101135,0.8370798230171204,0.5314828753471375,0.6499030590057373,0.7999367713928223,0.7529712915420532,0.6625065207481384,0.8509575724601746,0.525917649269104,0.648612380027771,0.818556547164917
