,loss,accuracy,balanced_recall,balanced_precision,balanced_f1_score,auc_roc,val_loss,val_accuracy,val_balanced_recall,val_balanced_precision,val_balanced_f1_score,val_auc_roc
0,1.0701916217803955,0.47059524059295654,0.6329151391983032,0.40517061948776245,0.49342119693756104,0.6297094225883484,0.8148555755615234,0.6385855674743652,0.8053557276725769,0.5294327735900879,0.6375792026519775,0.8089428544044495
1,0.9134239554405212,0.5760905146598816,0.7312391400337219,0.4599038362503052,0.5640478730201721,0.7195261120796204,0.7800607085227966,0.6666666865348816,0.7977567315101624,0.5458231568336487,0.6477651000022888,0.8298321962356567
2,0.8617007732391357,0.6087672710418701,0.7611594796180725,0.4807196259498596,0.5887086391448975,0.7476118206977844,0.7456962466239929,0.6749870181083679,0.8380118608474731,0.5507851243019104,0.6642758846282959,0.8408215641975403
3,0.8288783431053162,0.6293419003486633,0.7786600589752197,0.49061813950538635,0.6014397740364075,0.7627890110015869,0.733615517616272,0.6807072162628174,0.8535482287406921,0.5442618131637573,0.664246678352356,0.8428611159324646
4,0.7990480661392212,0.646438717842102,0.7910271883010864,0.49953603744506836,0.6118524074554443,0.7759456634521484,0.7366613149642944,0.6848673820495605,0.8525221943855286,0.5339772701263428,0.656183660030365,0.8451962471008301
5,0.7737995982170105,0.6595917344093323,0.8060153722763062,0.5088076591491699,0.6232886910438538,0.7882704138755798,0.7476487159729004,0.6796671748161316,0.8481394052505493,0.5442859530448914,0.6626572012901306,0.8369525671005249
6,0.7474433779716492,0.6724522709846497,0.8171399235725403,0.5151172280311584,0.6314257979393005,0.7986884713172913,0.7648630738258362,0.6879875063896179,0.8363332152366638,0.5460518598556519,0.6602923274040222,0.8441749811172485
7,0.721692681312561,0.68913733959198,0.8284310698509216,0.5225169658660889,0.640389084815979,0.8090905547142029,0.788196861743927,0.6937077641487122,0.827566385269165,0.5453833937644958,0.65721595287323,0.8410837054252625
8,0.7004114985466003,0.7020629048347473,0.8378756642341614,0.525216817855835,0.645256519317627,0.8160090446472168,0.8061414957046509,0.6968278884887695,0.8351871967315674,0.5400777459144592,0.6556432843208313,0.8341223001480103
9,0.6697572469711304,0.7144575119018555,0.8508274555206299,0.5313829779624939,0.6537432074546814,0.8265666365623474,0.8274304270744324,0.6853874325752258,0.8442682027816772,0.5429117679595947,0.6605404019355774,0.8370651602745056
10,0.6474400758743286,0.7251728177070618,0.8572432398796082,0.5385718941688538,0.6611047387123108,0.8347139358520508,0.892464816570282,0.6791471838951111,0.8436247110366821,0.5277273058891296,0.6490485668182373,0.8258150219917297
11,0.6270066499710083,0.7376866340637207,0.8652430772781372,0.5422153472900391,0.6662492156028748,0.8412408232688904,0.9167588353157043,0.6713468432426453,0.8403725624084473,0.5309035778045654,0.6504551768302917,0.8225389719009399
12,0.6040382981300354,0.7479143738746643,0.8714737296104431,0.5494946241378784,0.6735985279083252,0.849175214767456,0.9678386449813843,0.6739469766616821,0.8377058506011963,0.5333997011184692,0.6515233516693115,0.8197637796401978
