,loss,accuracy,balanced_recall,balanced_precision,balanced_f1_score,auc_roc,val_loss,val_accuracy,val_balanced_recall,val_balanced_precision,val_balanced_f1_score,val_auc_roc
0,1.0653538703918457,0.5057530999183655,0.6817423105239868,0.4377391040325165,0.5327125191688538,0.6719698905944824,0.7991530299186707,0.652626097202301,0.8224624991416931,0.5266222953796387,0.6408256888389587,0.7984437942504883
1,0.9039376378059387,0.582054853439331,0.7552332282066345,0.48365268111228943,0.5892630219459534,0.7412112951278687,0.7635482549667358,0.6661466360092163,0.8243303894996643,0.5434648394584656,0.6538817882537842,0.8174678087234497
2,0.8586856126785278,0.6106985211372375,0.7861918210983276,0.4991915225982666,0.6102411150932312,0.761769711971283,0.75106281042099,0.6765470504760742,0.8265424966812134,0.545796811580658,0.6563208103179932,0.8228683471679688
3,0.8258416056632996,0.6294448375701904,0.8030030727386475,0.510716438293457,0.6239520907402039,0.7762901186943054,0.7274588346481323,0.6885075569152832,0.8565720319747925,0.5432857275009155,0.663515031337738,0.8282726407051086
4,0.798107922077179,0.6453309059143066,0.8191575407981873,0.5185800194740295,0.6347318887710571,0.7868160009384155,0.7244899272918701,0.6937077641487122,0.8591637015342712,0.545373797416687,0.665894627571106,0.8286792635917664
5,0.7744397521018982,0.6577553153038025,0.83085697889328,0.524418294429779,0.6426346302032471,0.7943777441978455,0.7313131093978882,0.694747805595398,0.8663009405136108,0.539825975894928,0.6638150811195374,0.825864851474762
6,0.7458987236022949,0.6717643141746521,0.8469235301017761,0.5290577411651611,0.6509314775466919,0.8042005300521851,0.735925018787384,0.6859074234962463,0.8659871220588684,0.5326605439186096,0.6592404246330261,0.8237879872322083
7,0.7211626768112183,0.684489369392395,0.8539273142814636,0.5356869101524353,0.6580088138580322,0.8119513988494873,0.7634451985359192,0.6838273406028748,0.8574655652046204,0.5345731377601624,0.6571445465087891,0.8257840871810913
8,0.6915078163146973,0.6985796093940735,0.8687368631362915,0.5397257804870605,0.6654777526855469,0.8203932642936707,0.7774471044540405,0.6874675154685974,0.8647454977035522,0.5386543869972229,0.6623847484588623,0.8248305916786194
9,0.6634336113929749,0.7124504446983337,0.8773735761642456,0.5457310676574707,0.6725901961326599,0.8281847238540649,0.8106589913368225,0.6848673820495605,0.8598037958145142,0.53553307056427,0.6585199236869812,0.8196574449539185
