,loss,accuracy,balanced_recall,balanced_precision,balanced_f1_score,auc_roc,val_loss,val_accuracy,val_balanced_recall,val_balanced_precision,val_balanced_f1_score,val_auc_roc
0,1.0244888067245483,0.5108236074447632,0.6552338600158691,0.4022868275642395,0.4973233640193939,0.6445947289466858,0.799315869808197,0.6375455260276794,0.7420371770858765,0.5247910618782043,0.6137962341308594,0.7396015524864197
1,0.8867571949958801,0.5986261963844299,0.6528441309928894,0.4277181327342987,0.5158453583717346,0.6858708262443542,0.7661159634590149,0.6671866774559021,0.6568353176116943,0.522702157497406,0.5811583995819092,0.7252092957496643
2,0.8438021540641785,0.6241847276687622,0.6560272574424744,0.42988041043281555,0.5184386372566223,0.6872735619544983,0.7442699074745178,0.6781071424484253,0.6750003099441528,0.4938821792602539,0.5694307088851929,0.7215021848678589
3,0.8111405968666077,0.6411406397819519,0.6451300382614136,0.4331269860267639,0.5172456502914429,0.6877880692481995,0.7348421812057495,0.6869474649429321,0.5781800150871277,0.4680461287498474,0.5155876278877258,0.7028301358222961
4,0.7871445417404175,0.6532644033432007,0.6561424136161804,0.4373878836631775,0.5238847732543945,0.690001904964447,0.7315767407417297,0.6869474649429321,0.5891544818878174,0.4601869583129883,0.5147164463996887,0.70123291015625
5,0.760202169418335,0.6668400168418884,0.6547824144363403,0.4427416920661926,0.527269184589386,0.6951153874397278,0.7401218414306641,0.6848673820495605,0.5554212331771851,0.4291377365589142,0.4825371503829956,0.690746009349823
6,0.741218090057373,0.6758759617805481,0.6599047183990479,0.4419292211532593,0.5284107327461243,0.6956759095191956,0.7451709508895874,0.6859074234962463,0.5744106769561768,0.434414267539978,0.4935769736766815,0.6932578086853027
7,0.7165955305099487,0.6849985718727112,0.6580076813697815,0.44520896673202515,0.530113697052002,0.7007704973220825,0.7532170414924622,0.6916276812553406,0.5714772343635559,0.42154040932655334,0.4830600917339325,0.6938374042510986
8,0.6941879391670227,0.6987475156784058,0.6519926190376282,0.45259514451026917,0.5332881212234497,0.7059674263000488,0.7751051783561707,0.6885075569152832,0.556151270866394,0.4289204478263855,0.4829302430152893,0.6926521062850952
9,0.671855092048645,0.7091811299324036,0.6635773181915283,0.4611092209815979,0.5429812669754028,0.7141955494880676,0.7838636040687561,0.6853874325752258,0.5435532331466675,0.4384424388408661,0.4820761978626251,0.7016909718513489
10,0.6440739035606384,0.7246202230453491,0.662434995174408,0.4694076478481293,0.5484153628349304,0.7206105589866638,0.8007929921150208,0.6885075569152832,0.5652029514312744,0.46475309133529663,0.5067763328552246,0.7079983353614807
11,0.6226989030838013,0.7352380156517029,0.6677634119987488,0.4768955409526825,0.5553138852119446,0.7280707955360413,0.829119861125946,0.6796671748161316,0.5549352765083313,0.48638394474983215,0.5133317708969116,0.70675128698349
